3.238321429787797134e-01
-9.540975107519078513e-01
3.006534821757431697e-01
4.312863048252973952e-02
-8.168962806453100578e-01
-1.156532614275108672e+00
7.205681757308292079e-01
-9.463719222142109588e-01
-1.087639233646731096e+00
9.523313224898921625e-01
